trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1058,False,"{'a': 0.0035, 'e': 0.024735891324530506}",20,16,7.75412603922989,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.0035, 'e': 0.024649467035625004}",25,9,30.380700902437805,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.0035, 'e': 0.024563344702998948}",30,16,22.814953093983064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.0035, 'e': 0.02447752327165267}",25,18,13.290547813278472,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.0035, 'e': 0.024392001690272558}",30,16,25.614168631864924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.0035, 'e': 0.02430677891121819}",25,3,34.7859318024927,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.0035, 'e': 0.024221853890509445}",20,4,22.190784249537625,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.0035, 'e': 0.024137225587813747}",20,0,23.273117026804258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1066,False,"{'a': 0.0035, 'e': 0.024052892966433353}",30,20,15.814428926905354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.0035, 'e': 0.02396885499329258}",25,18,11.58509203725122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.0035, 'e': 0.023885110638925205}",20,0,32.0766302860387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1069,False,"{'a': 0.0035, 'e': 0.023801658877461853}",25,9,26.86847161269656,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.0035, 'e': 0.023718498686617386}",30,15,29.048256329798058,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.0035, 'e': 0.023635629047678443}",20,10,19.323896402039495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.0035, 'e': 0.023553048945490904}",20,12,14.663735065808408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.0035, 'e': 0.023470757368447476}",20,9,18.026041246433255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.0035, 'e': 0.023388753308475323}",20,16,8.19297199607951,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.0035, 'e': 0.023307035761023685}",30,13,30.18630124336398,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.0035, 'e': 0.023225603725051565}",20,0,27.93969015841006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1077,False,"{'a': 0.0035, 'e': 0.023144456203015532}",20,0,-0.45208787633668046,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1078,False,"{'a': 0.0035, 'e': 0.023063592200857398}",20,3,26.297464409979586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.0035, 'e': 0.02298301072799215}",20,14,11.857115854944368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.0035, 'e': 0.022902710797295733}",20,8,18.700167301618645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.0035, 'e': 0.02282269142509297}",25,8,28.714106015532707,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.0035, 'e': 0.02274295163114558}",20,16,7.103460560031961,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.0035, 'e': 0.022663490438640077}",20,5,23.686567046338595,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.0035, 'e': 0.022584306874175848}",25,14,19.62246862721552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.0035, 'e': 0.02250539996775326}",20,12,11.89963185969995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.0035, 'e': 0.02242676875276171}",20,15,9.340551895677823,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.0035, 'e': 0.022348412265967826}",20,0,25.145508394835783,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1088,False,"{'a': 0.0035, 'e': 0.02227032954750368}",25,13,10.239399493526864,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1089,False,"{'a': 0.0035, 'e': 0.022192519640854974}",20,2,6.052408791128896,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1090,False,"{'a': 0.0035, 'e': 0.022114981592849404}",35,3,27.295241038100002,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",1
1091,False,"{'a': 0.0035, 'e': 0.022037714453644896}",20,0,31.04382840343715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1092,False,"{'a': 0.0035, 'e': 0.021960717276718025}",25,3,32.19876768700984,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.0035, 'e': 0.021883989118852424}",20,9,16.597475069210752,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.0035, 'e': 0.021807529040127196}",20,9,22.34355136303543,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.0035, 'e': 0.021731336103905406}",20,6,27.162267496936398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.0035, 'e': 0.021655409376822653}",25,5,29.730745765567594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.0035, 'e': 0.021579747928775563}",30,19,18.769329678697787,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.0035, 'e': 0.021504350832910468}",25,0,30.463852420200904,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1099,False,"{'a': 0.0035, 'e': 0.021429217165611993}",25,10,21.141002599642892,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.0035, 'e': 0.021354346006491765}",20,0,21.442473767261728,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1101,False,"{'a': 0.0035, 'e': 0.02127973643837717}",30,6,35.44339501235832,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.0035, 'e': 0.021205387547300048}",25,14,19.35425952760967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.0035, 'e': 0.02113129842248555}",20,13,10.848028095526248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.0035, 'e': 0.021057468156340988}",25,16,16.961223195974974,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.0035, 'e': 0.02098389584444467}",20,12,5.231117721017624,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1106,False,"{'a': 0.0035, 'e': 0.020910580585534844}",25,13,18.455707962458636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.0035, 'e': 0.020837521481498693}",20,11,14.366134958951028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.0035, 'e': 0.020764717637361256}",20,11,19.535432367111035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.0035, 'e': 0.020692168161274557}",20,10,18.342697507703825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.0035, 'e': 0.02061987216450659}",25,1,33.301782448098265,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.0035, 'e': 0.02054782876143049}",30,21,16.796857066515116,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.0035, 'e': 0.020476037069513675}",20,13,13.996042846130594,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.0035, 'e': 0.02040449620930702}",20,16,7.723146107427294,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.0035, 'e': 0.020333205304434086}",20,16,7.993621203535115,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.0035, 'e': 0.02026216348158041}",25,10,26.045205689886394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.0035, 'e': 0.02019136987048276}",20,2,24.763433437416392,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.0035, 'e': 0.020120823603918526}",30,21,19.31344962406733,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.0035, 'e': 0.020050523817695055}",20,6,24.2146395829023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.0035, 'e': 0.019980469650639078}",30,13,30.836353650844245,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.0035, 'e': 0.019910660244586192}",20,12,14.57741706162526,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.0035, 'e': 0.019841094744370288}",20,5,27.547954588186805,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.0035, 'e': 0.01977177229781311}",30,8,39.85163471903841,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.0035, 'e': 0.01970269205571384}",20,10,16.838919886856605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.0035, 'e': 0.01963385317183864}",30,6,33.305411368851594,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.0035, 'e': 0.019565254802910312}",20,6,25.107546505838492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.0035, 'e': 0.019496896108597995}",25,20,7.754498430128317,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.0035, 'e': 0.019428776251506814}",30,22,15.80726573636291,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.0035, 'e': 0.01936089439716768}",20,2,22.90106568612964,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.0035, 'e': 0.019293249714027027}",30,10,31.01547849956954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.0035, 'e': 0.019225841373436626}",25,19,8.800025746434205,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.0035, 'e': 0.019158668549643484}",25,8,27.150238866736586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.0035, 'e': 0.019091730419779657}",20,0,29.631509841524668,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1133,False,"{'a': 0.0035, 'e': 0.01902502616385221}",30,19,18.453555506284502,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.0035, 'e': 0.01895855496473319}",30,20,15.468050042694975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.0035, 'e': 0.01889231600814957}",20,12,15.50730188996825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.0035, 'e': 0.018826308482673294}",25,6,31.034074871679938,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.0035, 'e': 0.018760531579711363}",20,15,11.050543049186933,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.0035, 'e': 0.018694984493495884}",30,17,23.07043440966382,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.0035, 'e': 0.01862966642107424}",20,16,7.4502805357071455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.0035, 'e': 0.018564576562299224}",30,5,25.565357278514675,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.0035, 'e': 0.018499714119819242}",20,1,24.195324864861373,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.0035, 'e': 0.018435078299068576}",25,19,10.163874659536095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.0035, 'e': 0.01837066830825761}",25,0,36.217454800595675,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1144,False,"{'a': 0.0035, 'e': 0.01830648335836315}",25,13,19.112765565659476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.0035, 'e': 0.01824252266311874}",20,7,23.22123484381239,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.0035, 'e': 0.018178785439005096}",25,19,3.689690553616117,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.0035, 'e': 0.01811527090524041}",30,15,24.67855423220368,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.0035, 'e': 0.018051978283770847}",35,20,25.547434935431667,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.0035, 'e': 0.017988906799261007}",20,8,23.632832453071476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.0035, 'e': 0.017926055679084393}",30,24,8.560367638750627,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.0035, 'e': 0.017863424153314034}",20,11,5.670996157083754,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1152,False,"{'a': 0.0035, 'e': 0.017801011454712943}",25,16,15.008136546033406,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.0035, 'e': 0.017738816818724773}",25,6,33.971387529331324,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.0035, 'e': 0.017676839483464463}",35,25,15.186736765490423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.0035, 'e': 0.017615078689708876}",25,20,7.582543578524506,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.0035, 'e': 0.017553533680887502}",20,6,20.062733090166386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.0035, 'e': 0.017492203703073247}",20,0,27.58370672808512,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1158,False,"{'a': 0.0035, 'e': 0.0174310880049731}",30,2,39.96104687517366,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.0035, 'e': 0.017370185837918987}",25,0,38.579278924159766,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1160,False,"{'a': 0.0035, 'e': 0.017309496455858612}",20,9,20.23269107855848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.0035, 'e': 0.017249019115346265}",25,15,17.677935441144953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.0035, 'e': 0.017188753075533796}",30,0,45.16138666601472,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1163,False,"{'a': 0.0035, 'e': 0.017128697598161453}",30,22,14.62434250527243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.0035, 'e': 0.017068851947548886}",20,14,11.768696070516237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.0035, 'e': 0.017009215390586124}",25,7,29.65223574609538,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.0035, 'e': 0.016949787196724603}",20,12,12.27687540320025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.0035, 'e': 0.016890566637968184}",35,7,46.21049792490583,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.0035, 'e': 0.01683155298886432}",30,21,16.303251321891096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.0035, 'e': 0.016772745526495048}",20,16,8.977559836582612,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.0035, 'e': 0.016714143530468226}",20,12,18.590486655009496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.0035, 'e': 0.016655746282908664}",25,13,22.357219643155062,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.0035, 'e': 0.016597553068449334}",25,20,8.677127430092035,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.0035, 'e': 0.016539563174222668}",20,12,15.054950457358728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.0035, 'e': 0.016481775889851714}",20,11,18.849083540395974,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.0035, 'e': 0.016424190507441518}",30,20,15.790043481113736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.0035, 'e': 0.016366806321570428}",20,16,5.165333906176901,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.0035, 'e': 0.01630962262928145}",20,8,20.009226614990787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.0035, 'e': 0.016252638730073616}",20,14,11.777304634792335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.0035, 'e': 0.016195853925893487}",20,14,8.491583509007906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.0035, 'e': 0.01613926752112648}",20,7,22.336922794943927,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.0035, 'e': 0.016082878822588433}",30,18,23.008220214232825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.0035, 'e': 0.016026687139517083}",30,14,27.57938921450176,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.0035, 'e': 0.015970691783563595}",20,2,26.795232963628216,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.0035, 'e': 0.015914892068784183}",20,8,22.937810865124575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.0035, 'e': 0.015859287311631637}",25,7,21.638838670170994,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.0035, 'e': 0.015803876830946983}",25,13,20.45105239003126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.0035, 'e': 0.015748659947951136}",25,13,20.517972545316475,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.0035, 'e': 0.01569363598623658}",25,17,14.39062692185068,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.0035, 'e': 0.015638804271759118}",25,19,10.255102458327855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.0035, 'e': 0.015584164132829556}",30,21,12.166759539003085,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.0035, 'e': 0.015529714900105502}",20,12,15.691260197785116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.0035, 'e': 0.015475455906583177}",20,9,18.638435314098533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.0035, 'e': 0.015421386487589232}",20,3,24.352146040404907,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.0035, 'e': 0.015367505980772593}",20,13,11.102481266138666,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.0035, 'e': 0.015313813726096408}",30,0,40.028996882666114,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.0035, 'e': 0.015260309065829869}",25,12,23.16608526304951,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.0035, 'e': 0.015206991344540219}",30,0,40.55579529120241,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1198,False,"{'a': 0.0035, 'e': 0.015153859909084707}",25,17,13.588622277940837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.0035, 'e': 0.015100914108602571}",25,15,19.057072885619764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.0035, 'e': 0.015048153294507118}",20,0,31.76963824959778,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1201,False,"{'a': 0.0035, 'e': 0.014995576820477703}",25,0,39.659444915791326,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.0035, 'e': 0.014943184042451863}",25,18,13.594694694691693,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.0035, 'e': 0.01489097431861741}",20,12,12.485456073430212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.0035, 'e': 0.014838947009404574}",25,15,18.352625046033598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.0035, 'e': 0.014787101477478155}",20,5,24.80399306586832,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.0035, 'e': 0.014735437087729763}",30,10,-2.3527000774786204,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1207,False,"{'a': 0.0035, 'e': 0.014683953207269966}",30,21,13.164377213622984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.0035, 'e': 0.014632649205420586}",20,15,11.119658970923831,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.0035, 'e': 0.014581524453706954}",25,17,15.579380785380955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.0035, 'e': 0.014530578325850214}",35,13,44.934285043792414,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.0035, 'e': 0.014479810197759686}",25,11,28.18696649628125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.0035, 'e': 0.014429219447525154}",20,16,7.766092157216941,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.0035, 'e': 0.014378805455409293}",25,16,18.372678881600404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.0035, 'e': 0.014328567603840072}",30,18,23.973273997956763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.0035, 'e': 0.01427850527740318}",30,14,28.137689819415108,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.0035, 'e': 0.01422861786283448}",20,16,7.581641074768889,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.0035, 'e': 0.014178904749012544}",20,14,10.194325968568721,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.0035, 'e': 0.014129365326951093}",25,13,23.888065229180434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.0035, 'e': 0.014079998989791587}",25,9,22.201328548051205,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.0035, 'e': 0.01403080513279578}",20,3,23.103487021259955,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.0035, 'e': 0.013981783153338296}",20,3,-15.140989531013988,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1222,False,"{'a': 0.0035, 'e': 0.013932932450899297}",25,5,26.40259712512292,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.0035, 'e': 0.013884252427057056}",20,9,19.959856061443716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.0035, 'e': 0.013835742485480673}",35,16,25.250965511926996,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.0035, 'e': 0.013787402031922757}",20,5,22.602736954231855,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.0035, 'e': 0.013739230474212131}",30,20,16.960629774361916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.0035, 'e': 0.013691227222246641}",20,10,18.79707222066468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.0035, 'e': 0.013643391687985834}",20,16,7.3001590060158215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.0035, 'e': 0.013595723285443818}",20,1,28.449547355766622,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.0035, 'e': 0.013548221430682067}",20,14,7.204282037984957,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.0035, 'e': 0.013500885541802265}",25,10,23.185377456065446,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.0035, 'e': 0.01345371503893917}",20,13,11.03689419945615,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.0035, 'e': 0.013406709344253556}",20,13,15.514794024751804,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.0035, 'e': 0.013359867881925062}",25,18,6.808876457550862,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.0035, 'e': 0.013313190078145189}",35,19,-16.30094982985982,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1236,False,"{'a': 0.0035, 'e': 0.013266675361110258}",20,13,12.3068750969333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.0035, 'e': 0.013220323161014392}",25,17,11.244397643364973,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.0035, 'e': 0.013174132910042583}",20,14,10.342210997377977,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
